                 8.89710E-02 0.0031
                 3.85048E-02 0.0048
                 5.36246E-01 0.0011
                 2.28467E-01 0.0018
                 1.79596E-01 0.0021
                 8.94905E-02 0.0031
                 3.86933E-02 0.0048
                 5.35873E-01 0.0011
                 2.27367E-01 0.0019
                 1.79317E-01 0.0021
                 8.99227E-02 0.0031
                 3.92669E-02 0.0048
                 5.35420E-01 0.0011
                 2.26522E-01 0.0019
                 1.78823E-01 0.0021
                 9.04613E-02 0.0031
                 3.96143E-02 0.0048
                 5.35737E-01 0.0011
                 2.25490E-01 0.0019
                 1.78824E-01 0.0021
                 9.13325E-02 0.0031
                 4.00904E-02 0.0047
                 5.35678E-01 0.0011
                 2.24565E-01 0.0019
                 1.78809E-01 0.0021
                 9.19045E-02 0.0031
                 4.03997E-02 0.0047
                 5.35361E-01 0.0011
                 2.23767E-01 0.0019
                 1.78968E-01 0.0021
                 9.20778E-02 0.0031
                 4.05481E-02 0.0047
                 5.34624E-01 0.0011
                 2.23070E-01 0.0019
                 1.78138E-01 0.0021
                 9.25182E-02 0.0031
                 4.08972E-02 0.0047
                 5.34255E-01 0.0011
                 2.21908E-01 0.0019
                 1.78594E-01 0.0021
                 9.24332E-02 0.0031
                 4.13190E-02 0.0047
                 5.33162E-01 0.0011
                 2.20638E-01 0.0019
                 1.78707E-01 0.0021
                 9.23760E-02 0.0031
                 4.14415E-02 0.0047
                 5.31883E-01 0.0011
                 2.19665E-01 0.0019
                 1.77844E-01 0.0021
                 9.24418E-02 0.0030
                 4.19322E-02 0.0046
                 5.31882E-01 0.0011
                 2.18841E-01 0.0019
                 1.77652E-01 0.0021
                 9.30819E-02 0.0030
                 4.23069E-02 0.0046
                 5.31595E-01 0.0011
                 2.18337E-01 0.0019
                 1.77508E-01 0.0021
                 9.32625E-02 0.0030
                 4.24873E-02 0.0046
                 5.31292E-01 0.0011
                 2.17755E-01 0.0019
                 1.77167E-01 0.0021
                 9.35531E-02 0.0030
                 4.28162E-02 0.0046
                 5.29601E-01 0.0011
                 2.16777E-01 0.0019
                 1.76398E-01 0.0021
                 9.32488E-02 0.0030
                 4.31777E-02 0.0046
                 5.30472E-01 0.0011
                 2.16003E-01 0.0019
                 1.77054E-01 0.0021
                 9.37354E-02 0.0030
                 4.36799E-02 0.0045
                 5.30459E-01 0.0011
                 2.15441E-01 0.0019
                 1.76827E-01 0.0021
